division,order_number,customer_name,proj_num,Complexity,fiscal_year,eck_lead_wks,include,eck_month,book_month,days_to_book
VP,1901696401,"MIDWEST BUILDERS, INC.",19016964,Simple (<=100),2020,13.29,Yes,2019-11-01,2019-11-01,0
VP,1901782201,"OPTIMAL CONSTRUCTION SERVICES, INC.",19017822,Simple (<=100),2020,7.43,Yes,2019-10-01,2019-10-01,1
VP,1902133101,"MIDWEST BUILDERS, INC.",19021331,Simple (<=100),2020,10,Yes,2019-12-01,NA,NA
VP,1902409301,"OPTIMAL CONSTRUCTION SERVICES, INC.",19024093,Simple (<=100),2020,10.14,Yes,2020-01-01,NA,NA
BUTLER,1602033701,SCOTT BUILDERS INC.,16020337,Moderate (100-200),2020,695.71,No,2030-01-01,2017-04-01,-4656
BUTLER,1700887801,MELEWKA HOMES LTD,17008878,Simple (<=100),2020,664.14,No,2030-01-01,NA,NA
BUTLER,1700888201,RICE CONTRACTING LTD.,17008882,Complex (200-400),2020,665.14,No,2030-01-01,NA,NA
BUTLER,1802863701,KMA CONTRACTING INC.,18028637,Simple (<=100),2020,65.29,No,2019-07-01,2019-07-01,4
BUTLER,1803916601,PRE-CON BUILDERS,18039166,Moderate (100-200),2020,591.86,No,2030-01-01,NA,NA
BUTLER,1804374401,WRIGHT CONSTRUCTION WESTERN INC.,18043744,High Complex (400-800),2020,52,No,2019-10-01,2019-10-01,0
BUTLER,1804588601,COLONY CONSTRUCTION CORPORATION,18045886,Very High Complex (>800),2020,33.86,Yes,2019-07-01,2019-07-01,0
BUTLER,1804637301,WRIGHT CONSTRUCTION WESTERN INC.,18046373,High Complex (400-800),2020,569.29,No,2029-10-01,2019-01-01,-3928
BUTLER,1900210601,ABCOTT CONSTRUCTION LTD.,19002106,Complex (200-400),2020,29.14,No,2019-08-01,2019-08-01,1
BUTLER,1900210701,ABCOTT CONSTRUCTION LTD.,19002107,Complex (200-400),2020,28,No,2019-08-01,2019-08-01,3
BUTLER,1900210901,ABCOTT CONSTRUCTION LTD.,19002109,Complex (200-400),2020,37,No,2019-10-01,2019-10-01,1
BUTLER,1900238001,P. HANSEN CONSTRUCTION LTD,19002380,Complex (200-400),2020,30,No,2019-08-01,2019-08-01,0
BUTLER,1900486501,DURA CONSTRUCTION LTD.,19004865,High Complex (400-800),2020,17.14,Yes,2019-07-01,2019-07-01,1
BUTLER,1900649001,ABCOTT CONSTRUCTION LTD.,19006490,Moderate (100-200),2020,30.43,No,2019-10-01,2019-10-01,0
BUTLER,1900658501,CLARK BUILDERS,19006585,High Complex (400-800),2020,16.43,Yes,2019-07-01,2019-07-01,0
BUTLER,1900925501,W.B.S. CONSTRUCTION,19009255,Moderate (100-200),2020,13.14,Yes,2019-07-01,2019-07-01,3
BUTLER,1901010801,FITZ'S CONSTRUCTION LTD.,19010108,High Complex (400-800),2020,14,Yes,2019-08-01,2019-08-01,0
BUTLER,1901077401,WRIGHT CONSTRUCTION WESTERN INC.,19010774,Complex (200-400),2020,29.43,No,2019-12-01,NA,NA
BUTLER,1901112901,DURA CONSTRUCTION LTD.,19011129,Simple (<=100),2020,9.14,Yes,2019-07-01,2019-07-01,3
BUTLER,1901223901,WRIGHT CONSTRUCTION WESTERN INC.,19012239,High Complex (400-800),2020,20.29,Yes,2019-10-01,2019-10-01,1
BUTLER,1901285901,ANDERSON CONTRACTING LTD.,19012859,Moderate (100-200),2020,15.29,No,2019-09-01,2019-09-01,1
BUTLER,1901306801,MICHAEL + CLARK CONSTRUCTION INC.,19013068,Simple (<=100),2020,8.14,Yes,2019-08-01,2019-08-01,0
BUTLER,1901339901,SCOTT BUILDERS INC.,19013399,Moderate (100-200),2020,9.29,Yes,2019-08-01,2019-08-01,1
BUTLER,1901370701,FITZGERALD & SNOW LTD.,19013707,High Complex (400-800),2020,20.14,Yes,2019-11-01,2019-11-01,0
BUTLER,1901440801,MELEWKA HOMES LTD,19014408,Simple (<=100),2020,15.29,No,2019-10-01,2019-10-01,0
BUTLER,1901441001,MELEWKA HOMES LTD,19014410,Simple (<=100),2020,15.57,No,2019-10-01,NA,NA
BUTLER,1901441301,MELEWKA HOMES LTD,19014413,Simple (<=100),2020,16.43,No,2019-10-01,NA,NA
BUTLER,1901473301,PER HOL CONSTRUCTION LTD.,19014733,Simple (<=100),2020,9.14,Yes,2019-09-01,2019-09-01,1
BUTLER,1901530001,BBS CONSTRUCTION(ONTARIO) LTD.,19015300,Moderate (100-200),2020,29.29,No,2020-02-01,NA,NA
BUTLER,1901599801,BEL-CON DESIGN-BUILDERS LTD.,19015998,Very High Complex (>800),2020,15.29,Yes,2019-11-01,2019-11-01,0
BUTLER,1901634101,CAN-AMERICAN CORRUGATING CO LTD.,19016341,Simple (<=100),2020,11.71,Yes,2019-10-01,2019-10-01,0
BUTLER,1901643901,COLONY CONSTRUCTION CORPORATION,19016439,Simple (<=100),2020,11.43,Yes,2019-10-01,2019-10-01,1
BUTLER,1901655901,SCOTT BUILDERS INC.,19016559,Simple (<=100),2020,13.29,Yes,2019-11-01,2019-11-01,0
BUTLER,1901661101,SCOTT BUILDERS INC.,19016611,Complex (200-400),2020,13,Yes,2019-11-01,2019-11-01,3
BUTLER,1901862201,BEL-CON DESIGN-BUILDERS LTD.,19018622,Simple (<=100),2020,8.71,Yes,2019-10-01,2019-10-01,0
BUTLER,1901893301,RIKJAK PROJECTS,19018933,Very High Complex (>800),2020,28,Yes,2020-03-01,NA,NA
BUTLER,1902009901,ROSATI CONSTRUCTION INC.,19020099,Moderate (100-200),2020,10,Yes,2019-11-01,NA,NA
BUTLER,1902125401,GRASSMERE CONSTRUCTION LTD.,19021254,Moderate (100-200),2020,9.14,Yes,2019-12-01,NA,NA
BUTLER,1902164101,VERTEC CONTRACTORS LTD.,19021641,Simple (<=100),2020,9.29,Yes,2019-12-01,NA,NA
BUTLER,1902234901,COLONY CONSTRUCTION CORPORATION,19022349,Complex (200-400),2020,22.29,No,2020-03-01,NA,NA
BUTLER,1602394401,"DESIGN SYSTEMS BUILDERS, INC.",16023944,High Complex (400-800),2020,689.57,No,2030-01-01,2017-06-01,-4570
BUTLER,1804199301,"WILD BUILDING CONTRACTORS, INC.",18041993,Moderate (100-200),2020,586.57,No,2030-01-01,2018-11-01,-4054
BUTLER,1804418601,"DESIGN SYSTEMS BUILDERS, INC.",18044186,Complex (200-400),2020,587.14,No,2030-01-01,2019-02-01,-4014
BUTLER,1900387801,"JOSEPH CONSTRUCTION COMPANY, INC.",19003878,Moderate (100-200),2020,29.43,No,2019-09-01,2019-09-01,0
BUTLER,1900749501,"DESIGN SYSTEMS BUILDERS, INC.",19007495,Complex (200-400),2020,12.86,Yes,2019-07-01,2019-07-01,20
BUTLER,1900761401,"PTL FABRICATORS, LLC",19007614,Moderate (100-200),2020,560.71,No,2030-01-01,NA,NA
BUTLER,1900859201,QUINN CONSTRUCTION CORPORATION,19008592,Moderate (100-200),2020,11.43,Yes,2019-07-01,2019-07-01,-2
BUTLER,1900933201,"FACILITY SUPPORT SERVICES, LLC",19009332,Complex (200-400),2020,26.29,No,2019-10-01,2019-10-01,3
BUTLER,1900961001,"KESSEL CONSTRUCTION, INC.",19009610,Complex (200-400),2020,17,Yes,2019-08-01,2019-08-01,0
BUTLER,1900967801,"LONG CONSTRUCTION MANAGEMENT, LLC",19009678,High Complex (400-800),2020,15.43,Yes,2019-08-01,2019-08-01,1
BUTLER,1901059301,"LUNDY CONSTRUCTION CO., INC.",19010593,Simple (<=100),2020,9.14,Yes,2019-07-01,2019-07-01,0
BUTLER,1901088201,"HUDSON CONSTRUCTION, INC.",19010882,Moderate (100-200),2020,13,Yes,2019-08-01,2019-08-01,-5
BUTLER,1901156401,"LONG CONSTRUCTION MANAGEMENT, LLC",19011564,Complex (200-400),2020,15,Yes,2019-09-01,2019-09-01,1
BUTLER,1901160801,"LICHTEFELD, INCORPORATED",19011608,Moderate (100-200),2020,9.57,Yes,2019-07-01,2019-07-01,2
BUTLER,1901210901,"CENTURY CONSTRUCTION COMPANY, INC.",19012109,Moderate (100-200),2020,18.71,No,2019-10-01,2019-10-01,0
BUTLER,1901241201,W.K. THOMAS & ASSOCIATES,19012412,Complex (200-400),2020,20.29,No,2019-10-01,2019-10-01,0
BUTLER,1901315401,"JENKINS-ESSEX CONSTRUCTION, INC.",19013154,Moderate (100-200),2020,11.86,Yes,2019-09-01,2019-09-01,0
BUTLER,1901385701,"BOBBITT DESIGN BUILD, INC.",19013857,Very High Complex (>800),2020,28,Yes,2020-01-01,NA,NA
BUTLER,1901440401,"GUARDIAN CONSTRUCTION MANAGEMENT SERVICES, INC.",19014404,Complex (200-400),2020,19.14,Yes,2019-11-01,2019-11-01,1
BUTLER,1901517901,"DESIGN SYSTEMS BUILDERS, INC.",19015179,Complex (200-400),2020,15.86,Yes,2019-10-01,2019-10-01,-3
BUTLER,1901552801,"THE WALKER COMPANY OF KENTUCKY, INC.",19015528,Moderate (100-200),2020,18,No,2019-11-01,2019-11-01,1
BUTLER,1901613501,"NEW-BELLE CONSTRUCTION, INC.",19016135,Moderate (100-200),2020,29,No,2020-02-01,NA,NA
BUTLER,1901753301,"LICHTEFELD, INCORPORATED",19017533,Moderate (100-200),2020,12.29,Yes,2019-11-01,2019-11-01,0
BUTLER,1901797401,"TMS CONTRACTING, LLC",19017974,Moderate (100-200),2020,10.14,Yes,2019-10-01,2019-10-01,1
BUTLER,1901908501,"DESIGN SYSTEMS BUILDERS, INC.",19019085,Moderate (100-200),2020,15.29,Yes,2019-12-01,NA,NA
BUTLER,1901909001,"PIERCE, WILLIAMS & READ, INC.",19019090,Simple (<=100),2020,7.29,Yes,2019-10-01,2019-10-01,0
BUTLER,1902024901,"JACKSON BUILDERS, INC.",19020249,Complex (200-400),2020,18.14,No,2020-01-01,NA,NA
BUTLER,1902057001,"LUNDY CONSTRUCTION CO., INC.",19020570,Complex (200-400),2020,18,No,2020-01-01,NA,NA
BUTLER,1902155801,FAIRCHANCE CONSTRUCTION COMPANY,19021558,Moderate (100-200),2020,16.86,No,2020-01-01,NA,NA
BUTLER,1902215801,"JOSEPH CONSTRUCTION COMPANY, INC.",19022158,High Complex (400-800),2020,18,Yes,2020-02-01,NA,NA
BUTLER,1902242001,"NEW-BELLE CONSTRUCTION, INC.",19022420,Simple (<=100),2020,11.86,Yes,2020-01-01,NA,NA
BUTLER,1902271101,"DUBLIN CONSTRUCTION CO., INC.",19022711,Very High Complex (>800),2020,24.29,Yes,2020-04-01,NA,NA
BUTLER,1902271201,"DUBLIN CONSTRUCTION CO., INC.",19022712,Very High Complex (>800),2020,20.29,Yes,2020-03-01,NA,NA
BUTLER,1902461201,"LICHTEFELD, INCORPORATED",19024612,Simple (<=100),2020,9.86,Yes,2020-01-01,NA,NA
VP,1802277201,BONAR ENGINEERING & CONSTRUCTION,18022772,Simple (<=100),2020,81.71,No,2019-09-01,2019-10-01,37
VP,1802277401,BONAR ENGINEERING & CONSTRUCTION,18022774,Simple (<=100),2020,80.71,No,2019-09-01,2019-10-01,47
VP,1802277501,BONAR ENGINEERING & CONSTRUCTION,18022775,Complex (200-400),2020,86.71,No,2019-10-01,NA,NA
VP,1802277601,BONAR ENGINEERING & CONSTRUCTION,18022776,Simple (<=100),2020,79.29,No,2019-09-01,2019-10-01,53
VP,1802277701,BONAR ENGINEERING & CONSTRUCTION,18022777,Moderate (100-200),2020,93,No,2019-12-01,NA,NA
VP,1802277801,BONAR ENGINEERING & CONSTRUCTION,18022778,Simple (<=100),2020,81,No,2019-09-01,2019-11-01,60
VP,1802278101,BONAR ENGINEERING & CONSTRUCTION,18022781,Simple (<=100),2020,81.86,No,2019-09-01,NA,NA
VP,1900117301,"PHOENIX ASSOCIATES OF FLORIDA, INC.",19001173,Simple (<=100),2020,51.29,No,2020-01-01,NA,NA
VP,1901111501,S.E.C.M. CORP,19011115,Complex (200-400),2020,14.29,Yes,2019-08-01,NA,NA
VP,1901461001,CULLISON-WRIGHT CONSTRUCTION CORP.,19014610,Complex (200-400),2020,15.14,Yes,2019-10-01,2019-10-01,1
VP,1902357101,STEEL BUILDING SPECIALISTS,19023571,Complex (200-400),2020,17.14,Yes,2020-03-01,NA,NA
BUTLER,1803411501,"STRATEGIC BUSINESS PARTNERSHIPS, INC.",18034115,Complex (200-400),2020,601.14,No,2030-01-01,NA,NA
BUTLER,1803536801,"CHAMPION CONTRACTORS, INC",18035368,Simple (<=100),2020,69.14,No,2019-11-01,2019-11-01,1
BUTLER,1900338601,"MONTANE BUILDING GROUP, INC.",19003386,Complex (200-400),2020,19.14,No,2019-10-01,2019-10-01,0
BUTLER,1900949301,"CHAMPION CONTRACTORS, INC",19009493,Simple (<=100),2020,20.86,No,2019-09-01,2019-09-01,1
BUTLER,1901285301,"SUPREME CONSTRUCTION, INC.",19012853,Moderate (100-200),2020,17.57,No,2019-10-01,2019-10-01,3
BUTLER,1901432301,"STEEL SOLUTIONS, INC.",19014323,Moderate (100-200),2020,17.29,No,2019-10-01,NA,NA
BUTLER,1901463401,"LAND X CONSTRUCTION, INC",19014634,Simple (<=100),2020,12.29,Yes,2019-09-01,2019-10-01,4
BUTLER,1901616401,"BANES GENERAL CONTRACTORS, INC.",19016164,Moderate (100-200),2020,9.14,Yes,2019-09-01,2019-09-01,3
BUTLER,1901742901,CHAMBERS CONSTRUCTION COMPANY,19017429,Very High Complex (>800),2020,28.43,Yes,2020-02-01,NA,NA
BUTLER,1802567501,HIGGINS CONSTRUCTION,18025675,Simple (<=100),2020,606.14,No,2029-10-01,2018-05-01,-4187
BUTLER,1900810501,INTERLOX BUILDING SYSTEMS LTD.,19008105,Moderate (100-200),2020,559.71,No,2030-01-01,2019-05-01,-3871
BUTLER,1901071601,FITZGERALD & SNOW LTD.,19010716,Simple (<=100),2020,13,Yes,2019-08-01,2019-06-01,-63
VP,1900555701,ANCHOR CONSTRUCTION LLC,19005557,Complex (200-400),2020,15.86,Yes,2019-07-01,2019-07-01,0
VP,1900772301,DJ  CONSTRUCTION CO. INC.,19007723,High Complex (400-800),2020,21,Yes,2019-08-01,2019-08-01,-1
VP,1900837301,"MAJORITY BUILDERS, INC.",19008373,High Complex (400-800),2020,19.86,Yes,2019-10-01,2019-10-01,0
VP,1900926001,DJ  CONSTRUCTION CO. INC.,19009260,Very High Complex (>800),2020,19.29,Yes,2019-09-01,2019-09-01,0
VP,1901005401,DJ  CONSTRUCTION CO. INC.,19010054,Complex (200-400),2020,15,Yes,2019-08-01,2019-08-01,1
VP,1901220301,J.L. WALTER & ASSOCIATES INC.,19012203,Complex (200-400),2020,15.86,Yes,2019-09-01,2019-09-01,1
VP,1901263201,"MAJORITY BUILDERS, INC.",19012632,Complex (200-400),2020,20,Yes,2019-11-01,2019-11-01,0
VP,1901315301,DJ  CONSTRUCTION CO. INC.,19013153,Moderate (100-200),2020,12.71,Yes,2019-09-01,2019-09-01,1
VP,1901325901,DJ  CONSTRUCTION CO. INC.,19013259,Complex (200-400),2020,15.57,Yes,2019-10-01,2019-10-01,0
VP,1901504601,"ALT CONSTRUCTION, LLC",19015046,High Complex (400-800),2020,21.71,Yes,2019-12-01,NA,NA
VP,1901533801,J.L. WALTER & ASSOCIATES INC.,19015338,Very High Complex (>800),2020,17,Yes,2019-11-01,2019-11-01,0
VP,1901608401,DJ  CONSTRUCTION CO. INC.,19016084,Moderate (100-200),2020,15.57,Yes,2019-11-01,2019-11-01,0
VP,1901611601,DJ  CONSTRUCTION CO. INC.,19016116,Moderate (100-200),2020,16.86,No,2019-11-01,2019-11-01,0
VP,1901757701,DJ  CONSTRUCTION CO. INC.,19017577,Complex (200-400),2020,18.29,Yes,2019-12-01,NA,NA
VP,1901792301,BOWEN ENGINEERING CORPORATION,19017923,Complex (200-400),2020,22.57,No,2020-01-01,NA,NA
VP,1901896901,"DESIGN AND CONSTRUCTION, LLC",19018969,Complex (200-400),2020,18.29,Yes,2020-01-01,NA,NA
VP,1901919101,"STREICHER CONSTRUCTION, INC.",19019191,Complex (200-400),2020,21.57,No,2020-02-01,NA,NA
VP,1902262101,"ALT CONSTRUCTION, LLC",19022621,Complex (200-400),2020,18.14,No,2020-02-01,NA,NA
VP,1902437601,FOX CONSTRUCTION COMPANY,19024376,Complex (200-400),2020,10.57,Yes,2020-01-01,NA,NA
VP,1804100601,METAL FABRICATION & WELDING LTD,18041006,Complex (200-400),2020,42,No,2019-07-01,2019-10-01,86
VP,1804355501,MBG BUILDINGS INC,18043555,CII/FT,2020,48,No,2019-10-01,2019-10-01,0
VP,1804549401,"WESTPORT GROUP, INC",18045494,Complex (200-400),2020,35,No,2019-07-01,2019-07-01,1
VP,1900527501,"SIMON & COMPANY, INC.",19005275,Moderate (100-200),2020,23.71,No,2019-08-01,2019-08-01,7
VP,1900727601,"FORTNEY & WEYGANDT, INC.",19007276,Moderate (100-200),2020,12.14,Yes,2019-07-01,2019-07-01,5
VP,1900757501,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19007575,Complex (200-400),2020,12.43,Yes,2019-07-01,2019-07-01,4
VP,1900778301,ZAREMBA GROUP LLC,19007783,Moderate (100-200),2020,11.71,Yes,2019-07-01,NA,NA
VP,1900855701,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19008557,Moderate (100-200),2020,559.14,No,2030-01-01,NA,NA
VP,1900893601,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19008936,Moderate (100-200),2020,16.14,No,2019-08-01,2019-09-01,38
VP,1901086701,"DOVE CONTRACTING, INC.",19010867,Moderate (100-200),2020,14.43,Yes,2019-08-01,2019-08-01,0
VP,1901164801,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19011648,Moderate (100-200),2020,29.71,No,2019-12-01,NA,NA
VP,1901216001,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19012160,Moderate (100-200),2020,15.71,No,2019-09-01,NA,NA
VP,1901267301,FRED J PIETTE COMPANY INC.,19012673,Moderate (100-200),2020,17.14,No,2019-10-01,2019-10-01,1
VP,1901338201,"DAY CONSTRUCTION, LLC",19013382,Moderate (100-200),2020,549.86,No,2030-01-01,NA,NA
VP,1901517301,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19015173,Moderate (100-200),2020,546.71,No,2030-01-01,NA,NA
VP,1901633101,FRED J PIETTE COMPANY INC.,19016331,Moderate (100-200),2020,7.57,Yes,2019-09-01,2019-09-01,0
VP,1902096301,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",19020963,Complex (200-400),2020,10.57,Yes,2019-12-01,NA,NA
VP,1901865301,GARVIN CONSTRUCTION,19018653,Simple (<=100),2020,8,Yes,2019-10-01,2019-10-01,-1
VP,1901974201,LEFEVER BUILDING SYSTEMS,19019742,Simple (<=100),2020,12.86,Yes,2019-12-01,NA,NA
VP,1902314601,"BAKER BUILDERS, LLC",19023146,Moderate (100-200),2020,17.29,No,2020-02-01,NA,NA
VP,1902431501,"BAKER BUILDERS, LLC",19024315,Complex (200-400),2020,18,Yes,2020-03-01,NA,NA
BUTLER,1901234701,"W & N DEVELOPMENT, LLC",19012347,Simple (<=100),2020,5.29,Yes,2019-07-01,2019-07-01,7
BUTLER,1901624601,"LODERMEIER'S, INC.",19016246,Simple (<=100),2020,9,Yes,2019-09-01,2019-10-01,25
BUTLER,1901800501,MAR BUILDING SOLUTIONS LLC,19018005,Simple (<=100),2020,7.14,Yes,2019-10-01,2019-10-01,5
BUTLER,1501044601,"KENT DESIGN BUILD, INC",15010446,Simple (<=100),2020,759,No,2030-01-01,NA,NA
BUTLER,1802346901,"HAUPTLY CONSTRUCTION, INC.",18023469,Simple (<=100),2020,618.14,No,2030-01-01,2018-04-01,-4268
BUTLER,1900723301,"MEEHAN CONTRACTORS, LTD",19007233,High Complex (400-800),2020,27.86,No,2019-10-01,2019-10-01,6
BUTLER,1900941201,"RYAN COMPANIES US, INC.",19009412,High Complex (400-800),2020,20.86,Yes,2019-09-01,2019-09-01,1
BUTLER,1900973601,"AYARS & AYARS, INCORPORATED",19009736,Complex (200-400),2020,10.43,Yes,2019-07-01,2019-07-01,1
BUTLER,1901118501,"AYARS & AYARS, INCORPORATED",19011185,Complex (200-400),2020,12.14,Yes,2019-08-01,2019-08-01,0
BUTLER,1901227401,"KENT DESIGN BUILD, INC",19012274,Moderate (100-200),2020,552.14,No,2030-01-01,NA,NA
BUTLER,1901439201,"MEEHAN CONTRACTORS, LTD",19014392,Complex (200-400),2020,19.29,No,2019-11-01,2019-11-01,2
BUTLER,1901498501,"HAUPTLY CONSTRUCTION, INC.",19014985,Moderate (100-200),2020,10.29,Yes,2019-09-01,2019-09-01,0
BUTLER,1901516901,SCHWOB BUILDING COMPANY LTD.,19015169,Complex (200-400),2020,18,Yes,2019-11-01,2019-11-01,1
BUTLER,1901710701,"MEEHAN CONTRACTORS, LTD",19017107,Complex (200-400),2020,19.14,No,2019-12-01,NA,NA
BUTLER,1901794201,"AYARS & AYARS, INCORPORATED",19017942,Complex (200-400),2020,21.43,No,2020-01-01,NA,NA
BUTLER,1902171501,"GUY HOPKINS CONSTRUCTION CO., INC.",19021715,Simple (<=100),2020,7.14,Yes,2019-11-01,NA,NA
BUTLER,1902171601,"GUY HOPKINS CONSTRUCTION CO., INC.",19021716,Complex (200-400),2020,16.43,Yes,2020-01-01,NA,NA
VP,1900625101,ECHELON CONSTRUCTORS LLC,19006251,Very High Complex (>800),2020,25,Yes,2019-09-01,2019-09-01,1
VP,1900900001,"CANNON BUILDING SYSTEMS, INC.",19009000,Simple (<=100),2020,12.86,Yes,2019-07-01,2019-08-01,21
VP,1900900101,"CANNON BUILDING SYSTEMS, INC.",19009001,Simple (<=100),2020,13.14,Yes,2019-07-01,2019-08-01,20
VP,1900900201,"CANNON BUILDING SYSTEMS, INC.",19009002,Simple (<=100),2020,17.14,No,2019-08-01,2019-08-01,1
VP,1901007001,PARIC CORPORATION,19010070,Complex (200-400),2020,17.57,No,2019-09-01,2019-09-01,0
VP,1901103801,"JOHN ADAMS CONSTRUCTION CO., INC.",19011038,Complex (200-400),2020,31.71,No,2019-12-01,NA,NA
VP,1901228001,HUFTON CONSTRUCTION,19012280,Moderate (100-200),2020,9.43,Yes,2019-08-01,2019-08-01,1
VP,1901256101,PARIC CORPORATION,19012561,Simple (<=100),2020,11.57,Yes,2019-09-01,2019-09-01,0
VP,1901256201,PARIC CORPORATION,19012562,Moderate (100-200),2020,11.43,Yes,2019-09-01,2019-09-01,1
VP,1901256301,PARIC CORPORATION,19012563,Simple (<=100),2020,13.43,Yes,2019-09-01,2019-09-01,1
VP,1901343101,CONSTRUCTION SOLUTIONS AND CONSULTING,19013431,Moderate (100-200),2020,13.14,Yes,2019-09-01,2019-09-01,0
VP,1901449001,AMERICAN REALTY & DEVELOPMENT LLC,19014490,Simple (<=100),2020,5.86,Yes,2019-08-01,2019-08-01,1
VP,1901641701,"RICH KRAMER CONSTRUCTION, INC.",19016417,Complex (200-400),2020,12.43,Yes,2019-10-01,2019-10-01,0
VP,1901688601,PARIC CORPORATION,19016886,Complex (200-400),2020,14,Yes,2019-11-01,2019-11-01,1
VP,1901688801,PARIC CORPORATION,19016888,Complex (200-400),2020,14,Yes,2019-11-01,2019-11-01,1
VP,1901855001,"RICH KRAMER CONSTRUCTION, INC.",19018550,Simple (<=100),2020,4.71,Yes,2019-10-01,2019-10-01,1
VP,1902048701,TAO ENTERPRISES,19020487,Simple (<=100),2020,6.43,Yes,2019-12-01,NA,NA
VP,1902075401,PARIC CORPORATION,19020754,Complex (200-400),2020,17.71,No,2020-01-01,NA,NA
VP,1902143501,"CANNON BUILDING SYSTEMS, INC.",19021435,Simple (<=100),2020,3,Yes,2019-10-01,2019-10-01,-6
VP,1902143701,"CANNON BUILDING SYSTEMS, INC.",19021437,Simple (<=100),2020,3,Yes,2019-10-01,2019-10-01,-6
VP,1802286601,VP - EASTERN CASH/DIRECT SALES,18022866,Simple (<=100),2020,619,No,2030-01-01,2018-04-01,-4282
VP,1900743701,"CANNON BUILDING SYSTEMS, INC.",19007437,Simple (<=100),2020,17,No,2019-07-01,2019-08-01,1
VP,1900788601,"CENTRAL IOWA BLDG. SYSTEMS, INC.",19007886,Simple (<=100),2020,5,Yes,2019-07-01,2019-07-01,0
VP,1900894501,K. WOHLTMAN CONSTRUCTION,19008945,Simple (<=100),2020,14,No,2019-07-01,2019-07-01,-1
VP,1901124201,ANDERSEN CONSTRUCTION COMPANY OF COUNCIL BLUFFS,19011242,Simple (<=100),2020,5.86,Yes,2019-07-01,2019-07-01,1
VP,1901320401,"PAT MUNGER CONSTRUCTION CO., INC.",19013204,Simple (<=100),2020,3.71,Yes,2019-07-01,2019-07-01,1
VP,1901455201,TDX QUALITY LLC,19014552,Simple (<=100),2020,8.57,Yes,2019-09-01,2019-09-01,1
VP,1901539801,TMC-TAYLOR CONSTRUCTION,19015398,Simple (<=100),2020,12.29,Yes,2019-10-01,2019-10-01,3
VP,1901695801,SURE STEEL TEXAS - L.P.,19016958,Simple (<=100),2020,5,Yes,2019-09-01,2019-09-01,1
VP,1902005301,CONSTRUCTION SOLUTIONS AND CONSULTING,19020053,Simple (<=100),2020,1.86,Yes,2019-10-01,2019-10-01,-1
VP,1902040001,"HARRELL CONSTRUCTION COMPANY, INC.",19020400,Moderate (100-200),2020,10.43,Yes,2019-12-01,NA,NA
VP,1902109101,HUTTON CONSTRUCTION CORPORATION,19021091,Simple (<=100),2020,6.71,Yes,2019-11-01,2019-11-01,1
VP,1902277901,VP - WESTERN CASH/DIRECT SALES,19022779,Simple (<=100),2020,2.86,Yes,2019-11-01,2019-11-01,1
VP,1902314401,WALKER DIE CASTING CO.,19023144,Simple (<=100),2020,3.57,Yes,2019-11-01,NA,NA
VP,1902356301,"PAT MUNGER CONSTRUCTION CO., INC.",19023563,Simple (<=100),2020,3.29,Yes,2019-11-01,NA,NA
VP,1701551701,CONYNGHAM SALES COMPANY,17015517,Complex (200-400),2020,649.14,No,2030-01-01,2018-02-01,-4341
VP,1900463501,MICHAEL LICHTENBERG & SONS,19004635,Moderate (100-200),2020,17.71,No,2019-07-01,2019-06-01,-4
VP,1900870401,A L BAUMGARTNER CONSTRUCTION INC.,19008704,Simple (<=100),2020,23,No,2019-09-01,2019-09-01,0
VP,1900979301,"M. P. KELLY DESIGN & CONSTRUCTION SERVICES, LLC",19009793,Moderate (100-200),2020,13,Yes,2019-07-01,2019-07-01,-1
VP,1901965001,BUZICK CONSTRUCTION CO.,19019650,Moderate (100-200),2020,8.14,Yes,2019-11-01,2019-11-01,0
VP,1901990401,LEMARTEC CORPORATION,19019904,High Complex (400-800),2020,16.29,Yes,2020-01-01,NA,NA
VP,1902028601,LEMARTEC CORPORATION,19020286,Moderate (100-200),2020,9.14,Yes,2019-11-01,NA,NA
BUTLER,1804326401,"SPAN CONSTRUCTION & ENGINEERING, INC.",18043264,Very High Complex (>800),2020,46.14,Yes,2019-09-01,2019-09-01,1
BUTLER,1900842101,"SPAN CONSTRUCTION & ENGINEERING, INC.",19008421,Moderate (100-200),2020,9.14,Yes,2019-07-01,2019-08-01,38
VP,1902143901,"HANSEN-RICE, INC.",19021439,Simple (<=100),2020,7.43,Yes,2019-12-01,NA,NA
VP,1804317901,"BUILDING STRUCTURES & EXTERIORS, LLC",18043179,Simple (<=100),2020,61.14,No,2019-12-01,2019-01-01,-352
VP,1900286901,"BUILDING STRUCTURES & EXTERIORS, LLC",19002869,Simple (<=100),2020,26,No,2019-08-01,2019-08-01,3
VP,1900287801,"BUILDING STRUCTURES & EXTERIORS, LLC",19002878,Simple (<=100),2020,13.29,No,2019-09-01,2019-10-01,41
